id,run_id,symbol,direction,conviction,rationale,catalyst,horizon,created_at
1987,2026-07-02T22:07:45.423322+00:00,GPC,SHORT,0.68,RSI 83.4 (extreme overbought) after explosive +11.70% today and +22.0% 10d run. 5m candles show downtrend in extended hours despite intraday strength. Price 2.22% above VWAP on declining relative momentum (MACD hist near peak). Fundamentals neutral; move appears purely technical/momentum-driven and ripe for mean reversion.,Overbought technical reversal; extended-hours liquidation likely as retail momentum exhausts,intraday,2026-07-02T22:08:19.623343+00:00
1988,2026-07-02T22:07:45.423322+00:00,SNDK,SHORT,0.65,"Severe technical breakdown: -13.15% today, -20.1% 10d, price 4.23% below VWAP. RSI 46.8 approaching oversold but MACD hist deeply negative (-38.478) with no reversal signal. Semiconductor sector weakness (QQQ -1.56%, KLAC -10.79%) confirms macro headwind. News cycle neutral but chart screaming continuation risk.",Memory sector oversupply narrative; further capitulation possible if support at 1693 breaks,swing,2026-07-02T22:08:19.623343+00:00
1989,2026-07-02T22:07:45.423322+00:00,PGR,LONG,0.58,"RSI 72.4 (overbought but sustained above 70 vs peers) on fundamentally sound insurance play. +3.5% 5d, +1.71% today with price 0.84% above VWAP signals healthy momentum, not exhaustion. Recent news cycle positive (underwriting/rate benefit narrative). Extended-hours bid/ask spread wide (228.37/232.5) suggests institutional buying. Counter-cyclical to Fear & Greed crash.",Defensive rotation into rates/insurance; earnings beat potential on underwriting discipline,swing,2026-07-02T22:08:19.623343+00:00
1990,2026-07-02T22:07:45.423322+00:00,FDS,LONG,0.55,"Steady performance +7.9% 5d, +2.63% today with RSI 60.1 (neutral) and MACD hist +1.557 (bullish). Price near VWAP (-0.12%) and 5m uptrend forming in extended hours. Software/data infrastructure benefits from AI demand. Lower volatility vs sector peers suggests institutional confidence despite macro fear.",Model Context Protocol expansion; portfolio analytics growth narrative; AI tool adoption accelerating,swing,2026-07-02T22:08:19.623343+00:00
1991,2026-07-02T22:13:28.117676+00:00,MRNA,SHORT,0.72,RSI 80.6 is deeply overbought after +11.03% intraday and +24.7% 10-day surge. MACD histogram positive but price extended well above VWAP (+1.70%). Fear & Greed at 19 (extreme fear) contradicts such aggressive retail-driven momentum. Extended hours volatility and gap risk warrant profit-taking bias.,Overbought mean-reversion; potential FDA-linked short-squeeze fade noted in recent news.,intraday,2026-07-02T22:14:01.887264+00:00
1992,2026-07-02T22:13:28.117676+00:00,GPC,SHORT,0.7,"RSI 83.4 is severely overbought. +10.73% today and +22.0% over 10 days on light technical setup (MACD +2.319 is strong, but extended above VWAP +2.22%). 5-min trend shows downward pressure (last candle 131.13). Dividend King rallies often face profit-taking in fear-driven markets (Fear & Greed 19).",Overbought exhaustion; no recent earnings or catalyst to justify continued acceleration.,intraday,2026-07-02T22:14:01.887264+00:00
1993,2026-07-02T22:13:28.117676+00:00,PGR,LONG,0.68,RSI 72.4 (overbought but not extreme). +13.3% 10-day trend with MACD histogram +2.187 shows sustained momentum. Price +0.84% above VWAP; news highlights underwriting + rate tailwinds. Insider buying narrative (higher rates power profits) aligns with macro. Wide bid/ask (228.37/232.5) signals extended-hours liquidity.,Insurance profitability theme in rate-hiking environment; consistent outperformance vs. peers.,swing,2026-07-02T22:14:01.887264+00:00
1994,2026-07-02T22:13:28.117676+00:00,KLAC,SHORT,0.65,"RSI 49.8 near neutral but severe -10.64% intraday with -9.3% 10-day decline. MACD histogram -0.851 turning negative. Price -1.26% below VWAP. Semiconductor selloff continues despite chip-equipment long thesis. Fear & Greed 19 and wider spreads in extended hours create short-squeeze risk for oversold bounces, but fundamentals weak.",Semiconductor sector weakness; potential further capitulation if memory/AI demand narrative falters.,intraday,2026-07-02T22:14:01.887264+00:00
1995,2026-07-02T22:13:28.117676+00:00,FDS,LONG,0.62,"RSI 60.1 (balanced, not overbought). +7.9% 5-day, +13.0% 10-day with MACD +1.557 showing positive momentum. Price essentially at VWAP (-0.12%). 5-min trend up and recent news on Model Context Protocol expansion signals enterprise AI adoption tailwind. Defensive software play in fear-driven market.",Portfolio analytics expansion; enterprise AI infrastructure demand.,swing,2026-07-02T22:14:01.887264+00:00
1996,2026-07-02T22:19:09.846716+00:00,MRNA,LONG,0.72,"RSI 80.6 (overbought but strong momentum), MACD hist +2.116 (bullish), +10.68% today, +24.7% in 10d. Price above VWAP 1.70%. FDA catalyst mentioned (June 30). Momentum continuation + biotech strength in risk-off environment.",FDA approval win; short squeeze dynamics fading but uptrend intact,swing,2026-07-02T22:19:57.629357+00:00
1997,2026-07-02T22:19:09.846716+00:00,GPC,SHORT,0.68,"RSI 83.4 (extreme overbought), +10.73% today on +14.3% 5d move. Extended-hours volume dropping (latest candles 100–312 vol). Parabolic move without news catalyst. Wider bid/ask (130/131.13) in low liquidity. Classic exhaustion setup.",Overbought exhaustion; no recent news support; extended-hours liquidity drying up,intraday,2026-07-02T22:19:57.629357+00:00
1998,2026-07-02T22:19:09.846716+00:00,PGR,LONG,0.66,"RSI 72.4 (overbought but controlled), MACD hist +2.187 (strong positive), +1.71% today, +13.3% in 10d. Price above VWAP 0.84%. Recent news (July 1) on underwriting + rate dynamics. Fundamental support in insurance sector.",Insurance rate environment tailwind; consistent outperformance narrative,swing,2026-07-02T22:19:57.629357+00:00
1999,2026-07-02T22:19:09.846716+00:00,FDS,LONG,0.62,"RSI 60.1 (neutral-bullish), MACD hist +1.557 (positive), +2.63% today, +13% in 10d, +7.9% 5d. Price near VWAP (−0.12%). Recent news (June 26) on MCP expansion. Software/data infrastructure strength amid tech selloff.",Model Context Protocol adoption; niche software strength during sector weakness,swing,2026-07-02T22:19:57.629357+00:00
2000,2026-07-02T22:19:09.846716+00:00,TER,SHORT,0.61,"RSI 44.1 (neutral-weak), MACD hist −3.673 (bearish), −12.84% today, −15.7% in 10d. Price below VWAP 2.51%. Recently added to NDX (June 12) but momentum turning negative. Extended-hours weakness continuation.",Post-NDX inclusion sell-off; semiconductor sector weakness; momentum breakdown,intraday,2026-07-02T22:19:57.629357+00:00
2001,2026-07-02T22:25:05.765693+00:00,GPC,SHORT,0.72,Extreme overbought conditions (RSI 83.4) after parabolic +14.3% 5-day rally. Price now +2.22% above VWAP. MACD histogram deeply positive but momentum exhaustion evident in 5-min trend reversal (down from 131.6 to 130). Extended-hours volume cliff suggests late-day capitulation buying. Mean reversion high-probability in thin AH spreads.,Overbought exhaustion; potential gap-down reopen or profit-taking continuation,intraday,2026-07-02T22:25:39.653303+00:00
2002,2026-07-02T22:25:05.765693+00:00,KLAC,SHORT,0.68,"Semiconductor selloff (-10.63% today, -9.3% 10-day). RSI 49.8 (neutral but trending down), MACD histogram -0.851 (bearish divergence). Price -1.26% below VWAP. Crypto Fear & Greed 19/100 signals extreme risk-off; chip equipment historically vulnerable. News sentiment weak (only generic market analysis). Gap-down opening risk if weakness extends.",Tech sector capitulation + crypto fear contagion; chip equipment secular headwinds,swing,2026-07-02T22:25:39.653303+00:00
2003,2026-07-02T22:25:05.765693+00:00,TER,SHORT,0.66,"Severe 15-day decline (-15.7%) with -12.78% today. RSI 44.1 (approaching oversold but not yet), MACD histogram -3.673 (strong bearish). Price -2.51% below VWAP. Memory/semiconductor selloff context. 5-min candles show stabilization attempts but no sustained recovery. Risk-off environment punishes high-beta semis.",Semiconductor sector downdraft; potential capitulation washout if broader fear deepens,swing,2026-07-02T22:25:39.653303+00:00
2004,2026-07-02T22:25:05.765693+00:00,PGR,LONG,0.58,"Defensive insurance play in extreme-fear environment (Fear & Greed 19). RSI 72.4 (overbought but not yet corrective), MACD +2.187 (strong positive momentum). +1.71% today, +13.3% 10-day outperformance vs. SPY. Price +0.84% above VWAP. Recent news confirms underwriting strength + rate support thesis. Recession-resistant narrative intact while equities falter.",Risk-off rotation into defensives; insurance sector resilience in downturn,swing,2026-07-02T22:25:39.653303+00:00
2005,2026-07-02T22:25:05.765693+00:00,FDS,LONG,0.55,"Software/data platform name showing relative strength (+2.63% today, +13% 10-day vs. QQQ -3.8%). RSI 60.1 (neutral-bullish), MACD +1.557 (positive), price trend up in 5-min candles. Holding near VWAP (-0.12%). Defensive software narrative plays well in extreme-fear backdrop. Extended-hours 5-min strength (252 level) suggests institutional accumulation.",Defensive software rotation; relative outperformance in tech volatility,swing,2026-07-02T22:25:39.653303+00:00
2006,2026-07-02T22:30:47.828797+00:00,MRNA,LONG,0.78,"RSI 80.6 (overbought but in strong uptrend context), MACD hist +2.116 (bullish momentum), +10.68% today on +18.6% 5d rally. Price above VWAP by 1.70%. News flow positive (FDA win catalyst 2026-06-30). Extreme Fear environment (19/100) means biotech bounce has room if sentiment lifts. Extended-hours strength suggests institutional accumulation ahead of earnings/catalyst window.","FDA approval narrative, short-squeeze relief, potential partnership/trial data in coming weeks",swing,2026-07-02T22:31:23.211226+00:00
2007,2026-07-02T22:30:47.828797+00:00,HOOD,LONG,0.68,"RSI 67.0 (overbought but momentum intact), MACD hist +0.726 (positive), +2.76% today on +14.2% 5d surge. Price still below VWAP by 1.90% (room to fill). Recent TradeFi/onchain partnerships signal secular shift in retail trading infrastructure. Extreme Fear backdrop makes reopening of risk appetite a tailwind for retail-focused fintech. Extended-hours volume (41M) suggests conviction.","Crypto fear-to-greed rotation, regulatory clarity on stock tokens, retail equity inflows resumption",swing,2026-07-02T22:31:23.211226+00:00
2008,2026-07-02T22:30:47.828797+00:00,GEHC,LONG,0.62,"RSI 55.4 (neutral-to-bullish), MACD hist +0.281 (positive), +2.48% today, +6.5% 10d. Price above VWAP by 0.12%. Healthcare sub-sector (neonatal/command centers) showing structural growth (6.21–10.8% CAGR). Despite litigation alerts, fundamentals remain solid. Extended-hours bid/ask spread (65.35–66.5) suggests volatility but interest intact.","Litigation resolution, healthcare capex cycle acceleration post-recession fears, earnings beat potential",swing,2026-07-02T22:31:23.211226+00:00
2009,2026-07-02T22:30:47.828797+00:00,DPZ,SHORT,0.65,"RSI 52.8 (neutral), MACD hist +1.249 (mildly bullish but fragile), +1.16% today. However, Warren Buffett succession news (Greg Abel dumping DPZ position) signals loss of confidence from top allocator—highly directional bearish signal. Stock already slid to 52-week low (2026-06-26). Large bid/ask spread (305.1–313.72) indicates extended-hours illiquidity and potential gap down. Burry 13F doesn't hold; Buffett exit is institutional red flag.","Continued insider selling, franchise weakness narrative, guidance cuts",intraday,2026-07-02T22:31:23.211226+00:00
2010,2026-07-02T22:30:47.828797+00:00,TER,SHORT,0.58,"RSI 44.1 (approaching oversold but weak), MACD hist -3.673 (negative momentum), -12.74% today, -15.5% 5d. Price below VWAP by 2.51%. Semiconductor equipment sector selling spree (alongside KLAC -10.73%, AMAT -6.63%, WDC -9.17%). Fear index at 19 suggests capitulation, but technicals remain broken. Risk of further downside if memory/AI capex cycle stalls.","Memory glut concerns, guidance misses, broader semcap correction continuation",intraday,2026-07-02T22:31:23.211226+00:00
2011,2026-07-02T22:36:31.415907+00:00,ZTS,LONG,0.68,"ZTS rallied +4.20% in extended hours despite class action litigation headlines. RSI(14)=39.0 (oversold but recovering), MACD hist positive at +0.171 showing bullish momentum initiation. Price above VWAP by 0.33%. 5-min candles show consistent uptrend into close (75.01→75.52). Litigation risk is priced in; animal health sector remains secular growth driver amid extreme fear (19/100 F&G). Recovery play with technical confirmation.",Class action noise likely capitulation; oversold rebound + positive MACD histogram turn,swing,2026-07-02T22:37:06.230822+00:00
2012,2026-07-02T22:36:31.415907+00:00,FDS,LONG,0.66,"FDS +2.83% with strongest RSI(14)=60.1 (upper range, not yet overbought) and positive MACD hist at +1.557. 5d: +7.9%, 10d: +13.0% showing sustained uptrend. Price near VWAP, 5-min candles accelerating (250.09→252.49). Software/data analytics have defensive appeal in extreme fear environment. Recent expansion of Model Context Protocol suite is tangible product catalyst.",Technical momentum (RSI 60 + positive MACD) + product expansion news; defensive sector in risk-off,swing,2026-07-02T22:37:06.230822+00:00
2013,2026-07-02T22:36:31.415907+00:00,LVS,LONG,0.61,"LVS +2.70% in extended hours with price above VWAP (+0.05%), 5-min trend turning up (46.99→47.5). RSI(14)=38.6 (oversold bounce territory). MACD hist slightly negative (-0.135) but price momentum is positive—classic oversold rebound setup. Discretionary/casino plays often outperform during panic reversals. Extreme fear (19/100) creates mean-reversion tailwind for risk-on reopening names.",Oversold bounce in extreme fear environment; micro uptrend in extended hours,intraday,2026-07-02T22:37:06.230822+00:00
2014,2026-07-02T22:36:31.415907+00:00,HOOD,SHORT,0.57,"HOOD +2.81% today but RSI(14)=67.0 (overbought zone, dangerous after +14.2% 5d rally). Price below VWAP by 1.90% despite intraday pump—divergence warning. MACD hist positive (+0.726) but momentum is extended after violent 5-day rally into extreme fear. Crypto fear (19/100) may be capitulation but HOOD's valuation and overbought technicals suggest pullback risk. Fading the rip into close is higher-probability extended-hours play.",Overbought RSI + VWAP divergence; overextension into fear capitulation,intraday,2026-07-02T22:37:06.230822+00:00
2015,2026-07-02T22:36:31.415907+00:00,SNDK,SHORT,0.52,"SNDK -12.84% today, -20.1% in 10d, trading -4.23% below VWAP at 1745 vs open 2043.8. RSI(14)=46.8 (neutral, not oversold enough to bounce reliably yet). MACD hist severely negative at -38.478 (breakdown confirmed). Semiconductor collapse ongoing—no reversal signal in technicals, only downtrend confirmation. Extreme fear backdrop suggests further capitulation likely before washout. News comparing SNDK unfavorably to MU reinforces bearish narrative.",Severe MACD breakdown; structural semiconductor selloff; no reversal signals,swing,2026-07-02T22:37:06.230822+00:00
2016,2026-07-02T22:42:31.575104+00:00,HOOD,LONG,0.72,RSI 67.0 shows overbought momentum but sustained by strong 5d (+14.2%) and 10d (+4.2%) gains. MACD hist +0.726 confirms bullish momentum. Extended-hours session shows resilience above VWAP despite crypto fear. News catalyst (TradeFi partnerships) signals institutional adoption tailwinds.,Robinhood-Bitget partnership driving crypto/onchain trading adoption; contra-fear sentiment trade,swing,2026-07-02T22:43:02.103737+00:00
2017,2026-07-02T22:42:31.575104+00:00,FDS,LONG,0.68,"Strong 5d (+7.9%) and 10d (+13.0%) momentum with today +2.83%. RSI 60.1 in bullish zone, MACD hist +1.557 positive and rising. Trading at VWAP with 5m trend up. Model Context Protocol expansion signals enterprise AI value-add narrative.",FactSet MCP portfolio analytics expansion; positioned in AI-infrastructure narrative,swing,2026-07-02T22:43:02.103737+00:00
2018,2026-07-02T22:42:31.575104+00:00,GEHC,LONG,0.65,Today +2.48% in extended hours with RSI 55.4 and MACD hist +0.281 (positive inflection). Price above VWAP by 0.12%. 5m candle strength (18:25 spike to 66.47). Healthcare sector showing relative strength despite broad fear. Lawsuit overhang likely priced in.,Neonatal infant care market growth narrative; potential litigation relief,intraday,2026-07-02T22:43:02.103737+00:00
2019,2026-07-02T22:42:31.575104+00:00,LVS,LONG,0.62,Today +2.70% at VWAP with 5m trend up. RSI 38.6 (oversold bounce territory) and MACD hist -0.135 near inflection. Extended-hours strength (18:30 spike to 47.50) signals post-close bid-support. Dividend narrative re-emerging in yield environment.,Oversold bounce in dividend/reopening narrative; extended-hours buyer interest,intraday,2026-07-02T22:43:02.103737+00:00
2020,2026-07-02T22:42:31.575104+00:00,STX,SHORT,0.58,"Severe 5d (-8.9%) and 10d (-23.4%) decline with today -9.22%. RSI 41.6 approaching oversold but MACD hist -25.739 remains deeply negative — early stage of trend weakness. Price 1.72% below VWAP. Despite 5m upticks, structural downside momentum dominates. Memory cycle uncertainty.",Memory sector selloff spillover; no positive fundamental catalyst evident,swing,2026-07-02T22:43:02.103737+00:00
2021,2026-07-02T22:48:09.873232+00:00,GEHC,LONG,0.68,"Price above VWAP (+0.12%), RSI 55.4 (neutral-bullish midpoint), MACD hist positive (+0.281) showing momentum building. Extended-hours strength with consecutive up candles 18:25 spike to 66.47. Healthcare defensive positioning aligns with extreme fear environment (19/100 Fear & Greed). Recent litigation alert is old news (May); neonatal/command centers markets show growth tailwinds.",Healthcare defensive rotation amid market fear; positive MACD divergence,swing,2026-07-02T22:48:44.038992+00:00
2022,2026-07-02T22:48:09.873232+00:00,DPZ,LONG,0.62,"Price above VWAP (+0.38%), RSI 52.8 (neutral-slightly bullish), MACD hist positive (+1.249) with intraday uptrend. Up 1.16% today and +4.5% 5d despite broader weakness—relative strength signal. Greg Abel's strategic exit (Buffett succession) removed overhang; current weakness offers entry. Defensive consumer staple in high-fear regime.",Buffett succession clarity complete; consumer staple defensive positioning,swing,2026-07-02T22:48:44.038992+00:00
2023,2026-07-02T22:48:09.873232+00:00,LVS,LONG,0.58,"Up +2.70% today in extended hours with consecutive up candles (16:00, 16:35, 16:40, 18:30 spike). Price above VWAP (+0.05%), RSI 38.6 (oversold, recovery bias). MACD hist slightly negative (-0.135) but price action shows intraday reversal strength. Cyclical but timing of after-hours rally in extreme fear environment suggests smart-money rotation into depressed names.",After-hours momentum reversal; oversold RSI recovery play,intraday,2026-07-02T22:48:44.038992+00:00
2024,2026-07-02T22:48:09.873232+00:00,PSKY,LONG,0.55,"Up +0.88% in extended hours, price above VWAP (+1.10%), RSI 55.2 neutral. MACD hist near zero (+0.038) but positive. Strong 5d momentum (+7.8%), suggesting early accumulation ahead of Warner Bros–Paramount merger completion (DOJ approval signaled 2026-06-13). Merger catalysts typically drive higher into close of deal. Low liquidity in extended hours = wider spreads but real size can move it.",Paramount-WBD mega-merger approaching completion; DOJ approval momentum,swing,2026-07-02T22:48:44.038992+00:00
2025,2026-07-02T22:48:09.873232+00:00,AMAT,LONG,0.52,"Down -6.44% today but RSI 53.9 (neutral) and MACD hist turning positive (+0.710)—momentum inflection sign. Price only -0.38% below VWAP despite heavy selling, indicating support holding. News headline '2026-07-02 Applied Materials Is Silently Powering the AI Boom' conflicts with sell-off; suggests forced liquidation in fear cascade, not fundamental deterioration. Equipment cycle remains intact under AI capex.",MACD positive divergence; oversold reversal in equipment cycle support level,swing,2026-07-02T22:48:44.038992+00:00
2026,2026-07-02T22:53:51.865359+00:00,KLAC,SHORT,0.72,"KLAC down 10.59% today with RSI 49.8 (neutral-weak), MACD histogram -0.851 (bearish momentum). Price 1.26% below VWAP. Semiconductor equipment demand deteriorating post-inventory correction. Extended-hours weakness confirms intraday selling pressure. Fear & Greed at 19 (extreme) amplifies liquidation risk.","Semiconductor cycle downturn, memory glut fears, KLA earnings sensitivity to capex cycles",intraday,2026-07-02T22:54:24.353378+00:00
2027,2026-07-02T22:53:51.865359+00:00,SNDK,SHORT,0.7,SNDK crashed 12.95% today (open 2043.8 → 1745) on memory oversupply narrative. RSI 46.8 approaching oversold but momentum deeply negative (MACD -38.478). Price 4.23% below VWAP. Wide bid-ask spread (1768/1769.88) reflects extended-hours uncertainty. Fear & Greed extreme supports further capitulation.,"Memory pricing collapse, AI memory bubble deflation concerns, Micron oversupply thesis",intraday,2026-07-02T22:54:24.353378+00:00
2028,2026-07-02T22:53:51.865359+00:00,STX,SHORT,0.68,STX down 9.42% today on same memory/storage cycle fears as SNDK. RSI 41.6 weak but not yet oversold. MACD histogram -25.739 strongly bearish. Price 1.72% below VWAP. Recent 5m candles show weakness (828–831 range). Extended-hours bid-ask (828/830.7) tight but directionally lower.,"Hard drive demand weakness, data center inventory normalization, memory oversupply spillover",intraday,2026-07-02T22:54:24.353378+00:00
2029,2026-07-02T22:53:51.865359+00:00,LRCX,SHORT,0.65,"LRCX down 9.13% today on semiconductor capex slowdown fears. RSI 48.4 neutral, MACD -2.928 bearish. Price 1.64% below VWAP. High volume (18.96M) confirms institutional distribution. Equipment cycle under pressure; Burry's PLTR/NVDA concentration suggests rotation away from capex enablers.","Semiconductor equipment cycle softening, foundry margin pressure, AI buildout plateau concerns",swing,2026-07-02T22:54:24.353378+00:00
2030,2026-07-02T22:53:51.865359+00:00,TER,LONG,0.58,"TER down 12.01% but showing intraday recovery in extended hours (5m candles 373→376, all green). RSI 44.1 oversold territory (approaching 35). MACD still negative but price above open suggests capitulation bottom forming. News mentions AI memory rally not over; technical bounce off lows warrants swing reentry.","Memory/semiconductor bounce-back trade, oversold reversal, Nasdaq-100 inclusion tailwind",swing,2026-07-02T22:54:24.353378+00:00
2031,2026-07-02T22:59:32.561428+00:00,GEHC,LONG,0.72,"Price above VWAP (+0.12%), RSI 55.4 (neutral-bullish), MACD hist positive (+0.281) indicating momentum shift. Up +2.48% today in extended hours with solid 10d trend (+6.5%). Medical device sector showing resilience amid tech selloff. Trading above VWAP with positive MACD divergence is bullish setup.",Healthcare infrastructure demand; neonatal/command center market growth tailwinds,swing,2026-07-02T23:00:04.931194+00:00
2032,2026-07-02T22:59:32.561428+00:00,LVS,LONG,0.68,"Up +2.70% in extended hours, price at VWAP (46.99), RSI 38.6 (slightly oversold but not extreme), 5m trend solid upward. Consumer discretionary showing relative strength vs. tech collapse. Low volume but consistent buying in AH. Positioned above key support.",Relative outperformance during risk-off; Vegas resilience narrative,intraday,2026-07-02T23:00:04.931194+00:00
2033,2026-07-02T22:59:32.561428+00:00,DPZ,LONG,0.62,"Up +1.16% today, above VWAP (+0.38%), RSI 52.8 (neutral), MACD hist positive (+1.249). Up +4.5% in 5d despite Buffett/Berkshire selling signal (6/26). Defensive consumer staple holding ground while QQQ down -1.46%, SPY near flat. Valuation reset likely complete; dividend yield appeal in fear environment.",Management change digestion; Berkshire exit may be washout for retail; stable business model in recession-fear scenario,swing,2026-07-02T23:00:04.931194+00:00
2034,2026-07-02T22:59:32.561428+00:00,TXN,LONG,0.58,"Relatively stable: -0.40% today, price below VWAP by only -0.42% (tight). RSI 47.8 (neutral), MACD hist slightly negative (-2.645) but 5m trend up. Up +2.7% in 5d while broader semis crashed (KLAC -10.48%, LRCX -9.13%). Analog/embedded chip demand more stable than memory/logic. Defensive positioning within chip sector.",Analog chip resilience; industrial/automotive demand less cyclical than AI memory,swing,2026-07-02T23:00:04.931194+00:00
2035,2026-07-02T22:59:32.561428+00:00,PSKY,LONG,0.55,"Up +0.96% AH, price above VWAP (+1.10%), RSI 55.2 (neutral-bullish), MACD hist near zero (+0.038) but 5d momentum strong (+7.8%). DOJ approval signaling (6/13) removes regulatory overhang. Media/streaming consolidation narrative still intact. Small-cap liquidity risk but directional setup is constructive.",Warner Bros. Discovery merger regulatory path clearing; consolidation thesis,swing,2026-07-02T23:00:04.931194+00:00
2036,2026-07-02T23:05:13.213672+00:00,HOOD,LONG,0.72,"RSI 67.0 shows overbought but sustained momentum (not mean-reversion yet). MACD hist +0.726 positive and rising. 5d +14.2%, 10d +4.2% confirms uptrend. Extended-hours volume 41M is exceptionally high—smart money rotating into retail trading/crypto exposure amid Fear index at 19. Political spending catalyst (crypto influence narrative) and TradeFi partnership news support continuation.",Crypto regulatory tailwind + institutional adoption of retail-focused fintech,swing,2026-07-02T23:05:46.728621+00:00
2037,2026-07-02T23:05:13.213672+00:00,TER,SHORT,0.71,"Catastrophic intraday sell-off: -12.71% today, -15.5% in 5d, -15.7% in 10d. RSI 44.1 (approaching oversold but not recovery yet). MACD hist -3.673 deeply negative, 5m trend DOWN. Price $369.09 vs VWAP $378.59 = -2.51%. High volume 5.9M suggests capitulation. Post-catalyst gap down likely from earnings miss or guidance cut (Nasdaq-100 membership change June 19 may have coincided with deterioration).",Likely negative earnings surprise or forward guidance compression,intraday,2026-07-02T23:05:46.728621+00:00
2038,2026-07-02T23:05:13.213672+00:00,GEHC,LONG,0.65,"Positive technicals: RSI 55.4 (neutral-bullish zone), MACD hist +0.281 (positive). Price +2.48% today, above VWAP by +0.12%. 5m trend UP with volume surge at 18:25 (jump to 66.47). Healthcare tailwind (neonatal/command center market growth). Litigation overhang from May has had 6 weeks to cool sentiment. Extended-hours strength suggests institutional accumulation.",Litigation risk reduction + healthcare infrastructure growth tailwinds,swing,2026-07-02T23:05:46.728621+00:00
2039,2026-07-02T23:05:13.213672+00:00,DPZ,LONG,0.62,"RSI 52.8 (neutral), MACD hist +1.249 (positive momentum). Price +1.16% today, above VWAP by +0.38%. 5d +4.5% resilience despite Berkshire exit by Greg Abel (announced late June). Extended-hours bid/ask spread wide (305.1/313) but volume 804K solid. News cycle likely priced in; stock holding above key support. Domino's franchise model remains defensible.",Berkshire overhang cleared; dividend yield support + franchisee strength,swing,2026-07-02T23:05:46.728621+00:00
2040,2026-07-02T23:05:13.213672+00:00,COIN,LONG,0.58,"RSI 50.8 (neutral, no overbought), MACD hist +1.286 (positive). Price +3.00% today, 5d +11.0% strong momentum. Fear & Greed 19 (extreme fear) suggests capitulation unlikely to extend further; retail/institutional crypto adoption accelerating. Political spending news (crypto influence) + 9.7M volume in extended hours indicates conviction buying. Below VWAP by -1.07% (minor pullback within uptrend).",Crypto macro bottom formation + political legitimacy narrative,swing,2026-07-02T23:05:46.728621+00:00
2041,2026-07-02T23:11:31.096206+00:00,KLAC,SHORT,0.72,"Heavy single-day selloff (-10.80%) with RSI 49.8 (neutral but trending lower), MACD hist -0.851 (bearish divergence). Price 235.55 is 1.26% below VWAP, signaling weakness. Extended-hours volume spike (23.6M) confirms institutional exit. Semiconductor equipment facing cyclical headwinds amid AI capex uncertainty.",Semiconductor equipment demand slowdown; potential earnings miss flagged by analyst rotation away from chip equipment names.,swing,2026-07-02T23:12:04.799604+00:00
2042,2026-07-02T23:11:31.096206+00:00,SNDK,SHORT,0.68,"Severe drawdown (-13.20% today, -20.1% in 10d) with RSI 46.8 (approaching oversold but momentum still negative), MACD hist -38.478 (extremely bearish). Price 1745 is 4.22% below VWAP. Extended-hours volume surge (17.3M) indicates capitulation selling. Memory chip market oversupply and AI memory cycle concerns.",Micron/Sandisk competitive pressure; potential gross margin compression in NAND flash segment.,swing,2026-07-02T23:12:04.799604+00:00
2043,2026-07-02T23:11:31.096206+00:00,TER,SHORT,0.65,"Sharp decline (-12.71% today, -15.7% in 10d) with RSI 44.1 (neutral-weak) and MACD hist -3.673 (negative). Price 369.09 is 2.51% below VWAP on 5.9M volume. Downtrend confirmed by recent 5m candle pattern reversing lower at 373.81. Equipment sector weakness synchronized with KLAC decline.",Semiconductor capex cycle slowdown; potential Q2 earnings miss or downside guidance.,swing,2026-07-02T23:12:04.799604+00:00
2044,2026-07-02T23:11:31.096206+00:00,MCHP,SHORT,0.62,"Down -3.59% today with RSI 40.8 (oversold-leaning but negative MACD -1.235 shows no reversal yet). Price 84.64 is 0.35% below VWAP. 5m trend is DOWN, recent candles break support. Crypto Fear & Greed at extreme 19 depresses semiconductor demand broadly. Microchip lagging broader chip recovery narrative.",Systemic crypto downturn reducing demand for mining and embedded chips; extended-hours weakness reflects lack of institutional support.,intraday,2026-07-02T23:12:04.799604+00:00
2045,2026-07-02T23:11:31.096206+00:00,GPC,LONG,0.58,"Strong intraday rally (+10.86%) with RSI 83.4 (overbought but momentum-driven), MACD hist +2.319 (positive). Price 132.57 is 2.22% above VWAP. Extended-hours 5m candles show consolidation (not reversal), suggesting potential continuation. Industrial distribution plays historically resilient in uncertain macro; GPC's dividend focus attracts flight-to-safety capital amid Fear & Greed = 19.",Earnings beat or positive forward guidance; industrial capex acceleration narrative; potential insider/activist accumulation (Buffett succession signaling).,intraday,2026-07-02T23:12:04.799604+00:00
2046,2026-07-02T23:17:13.547103+00:00,GPC,SHORT,0.72,RSI 83.4 is deeply overbought; +10.77% intraday move with +14.3% 5d surge suggests exhaustion. Price 2.22% above VWAP with thin extended-hours volume (5.1M daily). MACD histogram +2.319 remains positive but momentum is stretched. Extended-hours rally likely profit-taking target.,Overbought mean reversion; dividend/earnings-driven pop likely peaked,intraday,2026-07-02T23:17:46.107318+00:00
2047,2026-07-02T23:17:13.547103+00:00,SNDK,SHORT,0.68,"Catastrophic -12.94% today, -20.1% over 10d; price 4.22% below VWAP signals continued weakness. MACD histogram -38.478 is severely negative. RSI 46.8 approaching oversold but momentum remains bearish. Heavy volume (17.3M) confirms panic selling. Memory sector weakness persists despite AI narrative.",Ongoing semiconductor/memory sector correction; cash burn in extended hours,intraday,2026-07-02T23:17:46.107318+00:00
